  13.82838980	-21.43783101
  13.27756766	-20.18855345
  12.93410086	-19.41602256
  12.93410086	-19.42755678
  12.60795572	-18.69530070
  12.60795572	-18.70953756
  12.29785412	-18.01805191
  12.29785412	-18.03735411
  12.00264067	-17.38633439
  12.00264067	-17.41320052
  11.72126833	-16.80319251
  11.72126833	-16.84103724
  11.32310487	-15.98713492
  11.32310487	-16.05720828
  11.07235793	-15.56876914
  11.07235793	-15.66715515
  10.71639079	-14.99836802
  10.71639079	-15.18054661
  10.38259883	-14.65464118
  10.38259883	-14.88426552
  10.06897252	-14.34870502
   9.77373802	-13.83575098
   9.40601049	-13.17005271
   9.06495042	-12.61919955
   8.74775843	-12.22084422
   8.45201374	-12.02148637
   8.17561219	-11.96544197
   7.91671618	-11.98525142
   7.73305498	-12.06285937
   7.55772214	-12.07907016
   7.55772214	-12.58126212
   7.55772214	-13.10337279
   7.55772214	-13.46175180
   7.55772214	-13.69108150
   7.33594985	-13.30904376
   7.12682182	-12.90663214
   6.92928666	-12.55232382
   6.69725081	-12.14055608
   6.39733873	-11.60507221
   6.12313629	-11.16881279
   5.80332533	-10.69915422
