 6	19	 39.110	 1.233	  2.646	 0.311
 6	20	 37.464	 1.486	  2.218	 0.373
 6	21	 36.169	 1.461	  1.884	 0.364
 6	22	 35.140	 1.359	  1.620	 0.336
 6	23	 34.443	 1.204	  1.443	 0.295
 6	24	 34.057	 1.045	  1.346	 0.254
 6	25	 33.457	 0.942	  1.195	 0.226
 6	26	 32.606	 0.911	  0.983	 0.217
 6	27	 31.502	 0.956	  0.709	 0.225
 6	28	 30.226	 1.051	  0.394	 0.245
 6	29	 28.943	 1.148	  0.078	 0.265
 6	30	 27.821	 1.199	 -0.196	 0.274
 7	14	 43.493	 1.529	  3.801	 0.396
 7	15	 42.957	 1.191	  3.660	 0.306
 7	16	 41.864	 1.240	  3.373	 0.317
 7	17	 41.360	 1.010	  3.242	 0.256
 7	18	 39.749	 1.329	  2.823	 0.335
 7	19	 38.255	 1.340	  2.438	 0.335
 7	20	 36.462	 1.607	  1.976	 0.400
 7	21	 35.134	 1.543	  1.637	 0.381
 7	22	 34.140	 1.400	  1.385	 0.343
 7	23	 33.541	 1.211	  1.234	 0.294
 7	24	 33.276	 1.032	  1.168	 0.248
 7	25	 32.750	 0.914	  1.037	 0.218
 7	26	 31.935	 0.876	  0.836	 0.207
 7	27	 30.839	 0.925	  0.566	 0.216
 7	28	 29.555	 1.029	  0.252	 0.238
 7	29	 28.260	 1.134	 -0.063	 0.260
 7	30	 27.134	 1.189	 -0.336	 0.269
 8	15	 43.567	 1.351	  3.812	 0.345
 8	16	 42.255	 1.460	  3.470	 0.371
 8	17	 41.590	 1.178	  3.298	 0.297
 8	18	 39.755	 1.552	  2.824	 0.389
 8	19	 38.075	 1.537	  2.395	 0.382
 8	20	 36.108	 1.818	  1.892	 0.449
 8	21	 34.689	 1.715	  1.532	 0.421
 8	22	 33.667	 1.529	  1.275	 0.372
 8	23	 33.099	 1.302	  1.133	 0.314
 8	24	 32.891	 1.096	  1.081	 0.262
 8	25	 32.389	 0.958	  0.957	 0.227
 8	26	 31.572	 0.907	  0.757	 0.212
 8	27	 30.456	 0.953	  0.485	 0.221
 8	28	 29.143	 1.058	  0.167	 0.242
 8	29	 27.820	 1.166	 -0.153	 0.264
 8	30	 26.676	 1.220	 -0.428	 0.274
 9	16	 41.181	 1.786	  3.203	 0.451
 9	17	 40.654	 1.344	  3.068	 0.337
 9	18	 38.566	 1.758	  2.535	 0.437
 9	19	 36.811	 1.655	  2.090	 0.409
 9	20	 34.670	 1.956	  1.548	 0.480
 9	21	 33.271	 1.785	  1.197	 0.435
 9	22	 32.368	 1.541	  0.972	 0.372
 9	23	 31.995	 1.276	  0.880	 0.305
 9	24	 31.984	 1.056	  0.877	 0.250
 9	25	 31.598	 0.904	  0.783	 0.212
 9	26	 30.838	 0.848	  0.598	 0.197
 9	27	 29.738	 0.902	  0.333	 0.207
 9	28	 28.421	 1.023	  0.017	 0.232
 9	29	 27.088	 1.144	 -0.302	 0.257
 9	30	 25.940	 1.203	 -0.575	 0.267
10	17	 40.388	 1.629	  3.004	 0.405
10	18	 38.054	 2.081	  2.411	 0.514
10	19	 36.166	 1.888	  1.937	 0.463
10	20	 33.846	 2.200	  1.353	 0.536
10	21	 32.420	 1.957	  0.998	 0.473
10	22	 31.578	 1.650	  0.790	 0.396
10	23	 31.332	 1.340	  0.730	 0.318
10	24	 31.454	 1.098	  0.759	 0.258
10	25	 31.133	 0.925	  0.682	 0.215
10	26	 30.393	 0.857	  0.503	 0.197
10	27	 29.283	 0.912	  0.238	 0.208
10	28	 27.941	 1.040	 -0.082	 0.234
10	29	 26.582	 1.167	 -0.404	 0.260
10	30	 25.419	 1.228	 -0.678	 0.270
11	18	 36.336	 2.501	  1.996	 0.613
11	19	 34.436	 2.083	  1.524	 0.507
11	20	 31.870	 2.408	  0.886	 0.582
11	21	 30.573	 2.038	  0.566	 0.489
11	22	 30.001	 1.645	  0.426	 0.391
11	23	 30.101	 1.303	  0.451	 0.307
11	24	 30.520	 1.064	  0.552	 0.248
11	25	 30.353	 0.876	  0.512	 0.202
11	26	 29.679	 0.799	  0.351	 0.182
11	27	 28.582	 0.866	  0.091	 0.195
11	28	 27.227	 1.013	 -0.228	 0.226
11	29	 25.849	 1.155	 -0.551	 0.254
11	30	 24.677	 1.221	 -0.824	 0.266
12	19	 33.724	 2.522	  1.356	 0.609
12	20	 30.856	 2.837	  0.648	 0.681
12	21	 29.574	 2.315	  0.335	 0.551
12	22	 29.157	 1.815	  0.234	 0.428
12	23	 29.480	 1.416	  0.311	 0.331
12	24	 30.088	 1.153	  0.457	 0.266
12	25	 29.994	 0.936	  0.434	 0.214
12	26	 29.327	 0.839	  0.277	 0.189
12	27	 28.201	 0.902	  0.013	 0.201
12	28	 26.803	 1.054	 -0.313	 0.233
12	29	 25.382	 1.203	 -0.643	 0.262
12	30	 24.184	 1.267	 -0.919	 0.273
13	20	 27.560	 3.258	 -0.125	 0.775
13	21	 26.834	 2.437	 -0.300	 0.575
13	22	 27.125	 1.820	 -0.230	 0.426
13	23	 28.126	 1.428	  0.008	 0.331
13	24	 29.200	 1.196	  0.262	 0.274
13	25	 29.300	 0.953	  0.285	 0.216
13	26	 28.693	 0.831	  0.143	 0.186
