   0.00000000	  0.06755246
   0.00092017	  0.06755246
   0.00092017	  0.06755246
   0.00130132	  0.06755246
   0.00130132	  0.06755245
   0.00194403	  0.06755245
   0.00194403	  0.06755245
   0.00242180	  0.06755245
   0.00242180	  0.06755244
   0.00328120	  0.06755244
   0.00328120	  0.06755244
   0.00395821	  0.06755244
   0.00395821	  0.06755244
   0.00516645	  0.06755244
   0.00516645	  0.06755244
   0.00614141	  0.06755244
   0.00614141	  0.06755243
   0.00784441	  0.06755243
   0.00784441	  0.06755243
   0.00923866	  0.06755243
   0.00923866	  0.06755242
   0.01161544	  0.06755242
   0.01161544	  0.06755242
   0.01358250	  0.06755242
   0.01358250	  0.06755241
   0.01799998	  0.06755241
   0.01799998	  0.06755241
   0.02152937	  0.06755241
   0.02152937	  0.06755241
   0.02703458	  0.06755241
   0.02703458	  0.06755241
   0.03159467	  0.06755241
   0.03159467	  0.06755240
   0.04086767	  0.06755240
   0.04086767	  0.06755240
   0.04839534	  0.06755240
   0.04839534	  0.06755240
   0.05952790	  0.06755240
   0.05952790	  0.06755239
   0.07929555	  0.06755239
   0.07929555	  0.06657877
   0.10457177	  0.06657877
   0.10457177	  0.07453065
   0.14271587	  0.07453065
   0.14271587	  0.09993237
   0.18390594	  0.09993237
   0.18390594	  0.15510437
   0.23303478	  0.15510437
   0.23303478	  0.22169731
   0.27829374	  0.22169731
   0.27829374	  0.27646585
   0.33267626	  0.27646585
   0.33267626	  0.33716348
   0.38447306	  0.33716348
   0.38447306	  0.41524437
   0.43961409	  0.41524437
   0.43961409	  0.50414156
   0.48736828	  0.50414156
   0.48736828	  0.58477882
   0.53456019	  0.58477882
   0.53456019	  0.68596028
   0.57839295	  0.68596028
   0.57839295	  0.78898400
   0.61780157	  0.78898400
   0.61780157	  0.88476791
   0.64899105	  0.88476791
   0.64899105	  0.97457385
   0.67442345	  0.97457385
   0.67442345	  1.04787130
   0.69394356	  1.04787130
   0.69394356	  1.10388474
   0.70822029	  1.10388474
   0.70822029	  1.18702902
   0.73538466	  1.18702902
   0.73538466	  1.29201811
   0.75085890	  1.29201811
   0.75085890	  1.40262968
   0.77378907	  1.40262968
   0.77378907	  1.48099998
   0.78851219	  1.48099998
   0.78851219	  1.51496150
   0.80034104	  1.51496150
   0.80034104	  1.53232852
   0.80185969	  1.53232852
   0.80185969	  1.53660289
   0.80333751	  1.53660289
   0.80333751	  1.54513180
   0.80753877	  1.54513180
   0.80753877	  1.55801240
   0.81141588	  1.55801240
   0.81141588	  1.56734269
   0.81301857	  1.56734269
   0.81301857	  1.57389040
   0.81502526	  1.57389040
   0.81502526	  1.58241339
   0.81749007	  1.58241339
   0.81749007	  1.59423162
   0.82082214	  1.59423162
   0.82082214	  1.61129098
   0.82512822	  1.61129098
   0.82512822	  1.63553647
   0.83040207	  1.63553647
   0.83040207	  1.66938451
   0.83646141	  1.66938451
   0.83646141	  1.71551706
   0.84292489	  1.71551706
   0.84292489	  1.77611078
   0.84928192	  1.77611078
   0.84928192	  1.85091024
   0.85507502	  1.85091024
   0.85507502	  1.94098855
   0.86091308	  1.94098855
