 geometry            1
10.9511	-17.0706
10.1714	-15.3175
 9.5863	-14.0430
 9.2323	-13.3747
 8.9035	-12.8708
 8.6719	-12.5677
 8.4164	-12.4249
 8.2430	-12.1306
 8.0441	-11.8983
 7.8545	-11.7180
 7.6737	-11.4208
 7.4452	-10.7288
 7.2299	-10.5792
 7.0021	 -9.7137
