  10.95110340	-16.94477603
  10.17138795	-15.27184365
   9.58634910	-14.05818619
   9.23233168	-13.39205518
   8.90353030	-12.84938017
   8.67189876	-12.61021904
   8.41644578	-12.34993021
   8.24300379	-12.18112156
   8.04408161	-11.91116312
   7.85453407	-11.67510140
   7.67371373	-11.44656492
   7.44518486	-11.07167492
   7.22987387	-10.68468448
   7.00206564	-10.26710880
